
=== 西瓜信息表 (watermelon_data) ===
设备编号	采集时间戳	糖度(Brix)	成熟度	信息
1001-01-01	1778214600	10.63	0.850	{"clr": 4780, "nir": 10560, "c415": 3780, "c445": 3880, "c480": 3980, "c515": 4080, "c555": 4180, "c595": 4280, "c640": 4380, "c680": 4480}
1001-01-01	1778214300	10.76	0.861	{"clr": 4775, "nir": 10550, "c415": 3775, "c445": 3875, "c480": 3975, "c515": 4075, "c555": 4175, "c595": 4275, "c640": 4375, "c680": 4475}
1001-01-01	1778214000	10.49	0.839	{"clr": 4770, "nir": 10540, "c415": 3770, "c445": 3870, "c480": 3970, "c515": 4070, "c555": 4170, "c595": 4270, "c640": 4370, "c680": 4470}
1001-01-01	1778213700	10.67	0.854	{"clr": 4765, "nir": 10530, "c415": 3765, "c445": 3865, "c480": 3965, "c515": 4065, "c555": 4165, "c595": 4265, "c640": 4365, "c680": 4465}
1001-01-01	1778213400	10.80	0.864	{"clr": 4760, "nir": 10520, "c415": 3760, "c445": 3860, "c480": 3960, "c515": 4060, "c555": 4160, "c595": 4260, "c640": 4360, "c680": 4460}
1001-01-01	1778213100	10.67	0.854	{"clr": 4755, "nir": 10510, "c415": 3755, "c445": 3855, "c480": 3955, "c515": 4055, "c555": 4155, "c595": 4255, "c640": 4355, "c680": 4455}
1001-01-01	1778212800	10.55	0.844	{"clr": 4750, "nir": 10500, "c415": 3750, "c445": 3850, "c480": 3950, "c515": 4050, "c555": 4150, "c595": 4250, "c640": 4350, "c680": 4450}
1001-01-01	1778212500	10.53	0.842	{"clr": 4745, "nir": 10490, "c415": 3745, "c445": 3845, "c480": 3945, "c515": 4045, "c555": 4145, "c595": 4245, "c640": 4345, "c680": 4445}
1001-01-01	1778212200	10.68	0.854	{"clr": 4740, "nir": 10480, "c415": 3740, "c445": 3840, "c480": 3940, "c515": 4040, "c555": 4140, "c595": 4240, "c640": 4340, "c680": 4440}
1001-01-01	1778211900	10.53	0.842	{"clr": 4735, "nir": 10470, "c415": 3735, "c445": 3835, "c480": 3935, "c515": 4035, "c555": 4135, "c595": 4235, "c640": 4335, "c680": 4435}
1001-01-01	1778211600	10.75	0.860	{"clr": 4730, "nir": 10460, "c415": 3730, "c445": 3830, "c480": 3930, "c515": 4030, "c555": 4130, "c595": 4230, "c640": 4330, "c680": 4430}
1001-01-01	1778211300	10.78	0.862	{"clr": 4725, "nir": 10450, "c415": 3725, "c445": 3825, "c480": 3925, "c515": 4025, "c555": 4125, "c595": 4225, "c640": 4325, "c680": 4425}
1001-01-01	1778211000	10.77	0.862	{"clr": 4720, "nir": 10440, "c415": 3720, "c445": 3820, "c480": 3920, "c515": 4020, "c555": 4120, "c595": 4220, "c640": 4320, "c680": 4420}
1001-01-01	1778210700	10.73	0.858	{"clr": 4715, "nir": 10430, "c415": 3715, "c445": 3815, "c480": 3915, "c515": 4015, "c555": 4115, "c595": 4215, "c640": 4315, "c680": 4415}
1001-01-01	1778210400	10.67	0.854	{"clr": 4710, "nir": 10420, "c415": 3710, "c445": 3810, "c480": 3910, "c515": 4010, "c555": 4110, "c595": 4210, "c640": 4310, "c680": 4410}
1001-01-01	1778210100	10.70	0.856	{"clr": 4705, "nir": 10410, "c415": 3705, "c445": 3805, "c480": 3905, "c515": 4005, "c555": 4105, "c595": 4205, "c640": 4305, "c680": 4405}
1001-01-01	1778209800	10.80	0.864	{"clr": 4700, "nir": 10400, "c415": 3700, "c445": 3800, "c480": 3900, "c515": 4000, "c555": 4100, "c595": 4200, "c640": 4300, "c680": 4400}
1001-01-01	1778209500	10.55	0.844	{"clr": 4695, "nir": 10390, "c415": 3695, "c445": 3795, "c480": 3895, "c515": 3995, "c555": 4095, "c595": 4195, "c640": 4295, "c680": 4395}
1001-01-01	1778209200	10.49	0.839	{"clr": 4690, "nir": 10380, "c415": 3690, "c445": 3790, "c480": 3890, "c515": 3990, "c555": 4090, "c595": 4190, "c640": 4290, "c680": 4390}
1001-01-01	1778208900	10.47	0.838	{"clr": 4685, "nir": 10370, "c415": 3685, "c445": 3785, "c480": 3885, "c515": 3985, "c555": 4085, "c595": 4185, "c640": 4285, "c680": 4385}
1001-01-01	1778208600	10.74	0.859	{"clr": 4680, "nir": 10360, "c415": 3680, "c445": 3780, "c480": 3880, "c515": 3980, "c555": 4080, "c595": 4180, "c640": 4280, "c680": 4380}
1001-01-01	1778208300	10.66	0.853	{"clr": 4675, "nir": 10350, "c415": 3675, "c445": 3775, "c480": 3875, "c515": 3975, "c555": 4075, "c595": 4175, "c640": 4275, "c680": 4375}
1001-01-01	1778208000	10.71	0.857	{"clr": 4670, "nir": 10340, "c415": 3670, "c445": 3770, "c480": 3870, "c515": 3970, "c555": 4070, "c595": 4170, "c640": 4270, "c680": 4370}
1001-01-01	1778207700	10.54	0.843	{"clr": 4665, "nir": 10330, "c415": 3665, "c445": 3765, "c480": 3865, "c515": 3965, "c555": 4065, "c595": 4165, "c640": 4265, "c680": 4365}
1001-01-01	1778207400	10.64	0.851	{"clr": 4660, "nir": 10320, "c415": 3660, "c445": 3760, "c480": 3860, "c515": 3960, "c555": 4060, "c595": 4160, "c640": 4260, "c680": 4360}
1001-01-01	1778207100	10.74	0.859	{"clr": 4655, "nir": 10310, "c415": 3655, "c445": 3755, "c480": 3855, "c515": 3955, "c555": 4055, "c595": 4155, "c640": 4255, "c680": 4355}
1001-01-01	1778206800	10.61	0.849	{"clr": 4650, "nir": 10300, "c415": 3650, "c445": 3750, "c480": 3850, "c515": 3950, "c555": 4050, "c595": 4150, "c640": 4250, "c680": 4350}
1001-01-01	1778206500	10.49	0.839	{"clr": 4645, "nir": 10290, "c415": 3645, "c445": 3745, "c480": 3845, "c515": 3945, "c555": 4045, "c595": 4145, "c640": 4245, "c680": 4345}
1001-01-01	1778206200	10.46	0.837	{"clr": 4640, "nir": 10280, "c415": 3640, "c445": 3740, "c480": 3840, "c515": 3940, "c555": 4040, "c595": 4140, "c640": 4240, "c680": 4340}
1001-01-01	1778205900	10.72	0.858	{"clr": 4635, "nir": 10270, "c415": 3635, "c445": 3735, "c480": 3835, "c515": 3935, "c555": 4035, "c595": 4135, "c640": 4235, "c680": 4335}
1001-01-01	1778205600	10.64	0.851	{"clr": 4630, "nir": 10260, "c415": 3630, "c445": 3730, "c480": 3830, "c515": 3930, "c555": 4030, "c595": 4130, "c640": 4230, "c680": 4330}
1001-01-01	1778205300	10.82	0.866	{"clr": 4625, "nir": 10250, "c415": 3625, "c445": 3725, "c480": 3825, "c515": 3925, "c555": 4025, "c595": 4125, "c640": 4225, "c680": 4325}
1001-01-01	1778205000	10.61	0.849	{"clr": 4620, "nir": 10240, "c415": 3620, "c445": 3720, "c480": 3820, "c515": 3920, "c555": 4020, "c595": 4120, "c640": 4220, "c680": 4320}
1001-01-01	1778204700	10.46	0.837	{"clr": 4615, "nir": 10230, "c415": 3615, "c445": 3715, "c480": 3815, "c515": 3915, "c555": 4015, "c595": 4115, "c640": 4215, "c680": 4315}
1001-01-01	1778204400	10.69	0.855	{"clr": 4610, "nir": 10220, "c415": 3610, "c445": 3710, "c480": 3810, "c515": 3910, "c555": 4010, "c595": 4110, "c640": 4210, "c680": 4310}
1001-01-01	1778204100	10.72	0.858	{"clr": 4605, "nir": 10210, "c415": 3605, "c445": 3705, "c480": 3805, "c515": 3905, "c555": 4005, "c595": 4105, "c640": 4205, "c680": 4305}
1001-01-01	1778203800	10.43	0.834	{"clr": 4600, "nir": 10200, "c415": 3600, "c445": 3700, "c480": 3800, "c515": 3900, "c555": 4000, "c595": 4100, "c640": 4200, "c680": 4300}
1001-01-01	1778203500	10.47	0.838	{"clr": 4595, "nir": 10190, "c415": 3595, "c445": 3695, "c480": 3795, "c515": 3895, "c555": 3995, "c595": 4095, "c640": 4195, "c680": 4295}
1001-01-01	1778203200	10.75	0.860	{"clr": 4590, "nir": 10180, "c415": 3590, "c445": 3690, "c480": 3790, "c515": 3890, "c555": 3990, "c595": 4090, "c640": 4190, "c680": 4290}
1001-01-01	1778202900	10.43	0.834	{"clr": 4585, "nir": 10170, "c415": 3585, "c445": 3685, "c480": 3785, "c515": 3885, "c555": 3985, "c595": 4085, "c640": 4185, "c680": 4285}
1001-01-01	1778202600	10.73	0.858	{"clr": 4580, "nir": 10160, "c415": 3580, "c445": 3680, "c480": 3780, "c515": 3880, "c555": 3980, "c595": 4080, "c640": 4180, "c680": 4280}
1001-01-01	1778202300	10.80	0.864	{"clr": 4575, "nir": 10150, "c415": 3575, "c445": 3675, "c480": 3775, "c515": 3875, "c555": 3975, "c595": 4075, "c640": 4175, "c680": 4275}
1001-01-01	1778202000	10.42	0.834	{"clr": 4570, "nir": 10140, "c415": 3570, "c445": 3670, "c480": 3770, "c515": 3870, "c555": 3970, "c595": 4070, "c640": 4170, "c680": 4270}
1001-01-01	1778201700	10.56	0.845	{"clr": 4565, "nir": 10130, "c415": 3565, "c445": 3665, "c480": 3765, "c515": 3865, "c555": 3965, "c595": 4065, "c640": 4165, "c680": 4265}
1001-01-01	1778201400	10.40	0.832	{"clr": 4560, "nir": 10120, "c415": 3560, "c445": 3660, "c480": 3760, "c515": 3860, "c555": 3960, "c595": 4060, "c640": 4160, "c680": 4260}
1001-01-01	1778201100	10.48	0.838	{"clr": 4555, "nir": 10110, "c415": 3555, "c445": 3655, "c480": 3755, "c515": 3855, "c555": 3955, "c595": 4055, "c640": 4155, "c680": 4255}
1001-01-01	1778200800	10.80	0.864	{"clr": 4550, "nir": 10100, "c415": 3550, "c445": 3650, "c480": 3750, "c515": 3850, "c555": 3950, "c595": 4050, "c640": 4150, "c680": 4250}
1001-01-01	1778200500	10.76	0.861	{"clr": 4545, "nir": 10090, "c415": 3545, "c445": 3645, "c480": 3745, "c515": 3845, "c555": 3945, "c595": 4045, "c640": 4145, "c680": 4245}
1001-01-01	1778200200	10.74	0.859	{"clr": 4540, "nir": 10080, "c415": 3540, "c445": 3640, "c480": 3740, "c515": 3840, "c555": 3940, "c595": 4040, "c640": 4140, "c680": 4240}
1001-01-01	1778199900	10.59	0.847	{"clr": 4535, "nir": 10070, "c415": 3535, "c445": 3635, "c480": 3735, "c515": 3835, "c555": 3935, "c595": 4035, "c640": 4135, "c680": 4235}
1001-01-01	1778199600	10.74	0.859	{"clr": 4530, "nir": 10060, "c415": 3530, "c445": 3630, "c480": 3730, "c515": 3830, "c555": 3930, "c595": 4030, "c640": 4130, "c680": 4230}
1001-01-01	1778199300	10.77	0.862	{"clr": 4525, "nir": 10050, "c415": 3525, "c445": 3625, "c480": 3725, "c515": 3825, "c555": 3925, "c595": 4025, "c640": 4125, "c680": 4225}
1001-01-01	1778199000	10.63	0.850	{"clr": 4520, "nir": 10040, "c415": 3520, "c445": 3620, "c480": 3720, "c515": 3820, "c555": 3920, "c595": 4020, "c640": 4120, "c680": 4220}
1001-01-01	1778198700	10.67	0.854	{"clr": 4515, "nir": 10030, "c415": 3515, "c445": 3615, "c480": 3715, "c515": 3815, "c555": 3915, "c595": 4015, "c640": 4115, "c680": 4215}
1001-01-01	1778198400	10.38	0.830	{"clr": 4510, "nir": 10020, "c415": 3510, "c445": 3610, "c480": 3710, "c515": 3810, "c555": 3910, "c595": 4010, "c640": 4110, "c680": 4210}
1001-01-01	1778198100	10.55	0.844	{"clr": 4505, "nir": 10010, "c415": 3505, "c445": 3605, "c480": 3705, "c515": 3805, "c555": 3905, "c595": 4005, "c640": 4105, "c680": 4205}
1001-01-01	1778197800	10.40	0.832	{"clr": 4500, "nir": 10000, "c415": 3500, "c445": 3600, "c480": 3700, "c515": 3800, "c555": 3900, "c595": 4000, "c640": 4100, "c680": 4200}
1001-01-01	1778197500	10.48	0.838	{"clr": 4495, "nir": 9990, "c415": 3495, "c445": 3595, "c480": 3695, "c515": 3795, "c555": 3895, "c595": 3995, "c640": 4095, "c680": 4195}
1001-01-01	1778197200	10.41	0.833	{"clr": 4490, "nir": 9980, "c415": 3490, "c445": 3590, "c480": 3690, "c515": 3790, "c555": 3890, "c595": 3990, "c640": 4090, "c680": 4190}
1001-01-01	1778196900	10.67	0.854	{"clr": 4485, "nir": 9970, "c415": 3485, "c445": 3585, "c480": 3685, "c515": 3785, "c555": 3885, "c595": 3985, "c640": 4085, "c680": 4185}
1001-01-01	1778196600	10.72	0.858	{"clr": 4480, "nir": 9960, "c415": 3480, "c445": 3580, "c480": 3680, "c515": 3780, "c555": 3880, "c595": 3980, "c640": 4080, "c680": 4180}
1001-01-01	1778196300	10.45	0.836	{"clr": 4475, "nir": 9950, "c415": 3475, "c445": 3575, "c480": 3675, "c515": 3775, "c555": 3875, "c595": 3975, "c640": 4075, "c680": 4175}
1001-01-01	1778196000	10.64	0.851	{"clr": 4470, "nir": 9940, "c415": 3470, "c445": 3570, "c480": 3670, "c515": 3770, "c555": 3870, "c595": 3970, "c640": 4070, "c680": 4170}
1001-01-01	1778195700	10.40	0.832	{"clr": 4465, "nir": 9930, "c415": 3465, "c445": 3565, "c480": 3665, "c515": 3765, "c555": 3865, "c595": 3965, "c640": 4065, "c680": 4165}
1001-01-01	1778195400	10.74	0.859	{"clr": 4460, "nir": 9920, "c415": 3460, "c445": 3560, "c480": 3660, "c515": 3760, "c555": 3860, "c595": 3960, "c640": 4060, "c680": 4160}
1001-01-01	1778195100	10.45	0.836	{"clr": 4455, "nir": 9910, "c415": 3455, "c445": 3555, "c480": 3655, "c515": 3755, "c555": 3855, "c595": 3955, "c640": 4055, "c680": 4155}
1001-01-01	1778194800	10.50	0.840	{"clr": 4450, "nir": 9900, "c415": 3450, "c445": 3550, "c480": 3650, "c515": 3750, "c555": 3850, "c595": 3950, "c640": 4050, "c680": 4150}
1001-01-01	1778194500	10.70	0.856	{"clr": 4445, "nir": 9890, "c415": 3445, "c445": 3545, "c480": 3645, "c515": 3745, "c555": 3845, "c595": 3945, "c640": 4045, "c680": 4145}
1001-01-01	1778194200	10.36	0.829	{"clr": 4440, "nir": 9880, "c415": 3440, "c445": 3540, "c480": 3640, "c515": 3740, "c555": 3840, "c595": 3940, "c640": 4040, "c680": 4140}
1001-01-01	1778193900	10.51	0.841	{"clr": 4435, "nir": 9870, "c415": 3435, "c445": 3535, "c480": 3635, "c515": 3735, "c555": 3835, "c595": 3935, "c640": 4035, "c680": 4135}
1001-01-01	1778193600	10.61	0.849	{"clr": 4430, "nir": 9860, "c415": 3430, "c445": 3530, "c480": 3630, "c515": 3730, "c555": 3830, "c595": 3930, "c640": 4030, "c680": 4130}
1001-01-01	1778193300	10.46	0.837	{"clr": 4425, "nir": 9850, "c415": 3425, "c445": 3525, "c480": 3625, "c515": 3725, "c555": 3825, "c595": 3925, "c640": 4025, "c680": 4125}
1001-01-01	1778193000	10.45	0.836	{"clr": 4420, "nir": 9840, "c415": 3420, "c445": 3520, "c480": 3620, "c515": 3720, "c555": 3820, "c595": 3920, "c640": 4020, "c680": 4120}
1001-01-01	1778192700	10.35	0.828	{"clr": 4415, "nir": 9830, "c415": 3415, "c445": 3515, "c480": 3615, "c515": 3715, "c555": 3815, "c595": 3915, "c640": 4015, "c680": 4115}
1001-01-01	1778192400	10.59	0.847	{"clr": 4410, "nir": 9820, "c415": 3410, "c445": 3510, "c480": 3610, "c515": 3710, "c555": 3810, "c595": 3910, "c640": 4010, "c680": 4110}
1001-01-01	1778192100	10.36	0.829	{"clr": 4405, "nir": 9810, "c415": 3405, "c445": 3505, "c480": 3605, "c515": 3705, "c555": 3805, "c595": 3905, "c640": 4005, "c680": 4105}
1001-01-01	1778191800	10.40	0.832	{"clr": 4400, "nir": 9800, "c415": 3400, "c445": 3500, "c480": 3600, "c515": 3700, "c555": 3800, "c595": 3900, "c640": 4000, "c680": 4100}
1001-01-01	1778191500	10.45	0.836	{"clr": 4395, "nir": 9790, "c415": 3395, "c445": 3495, "c480": 3595, "c515": 3695, "c555": 3795, "c595": 3895, "c640": 3995, "c680": 4095}
1001-01-01	1778191200	10.37	0.830	{"clr": 4390, "nir": 9780, "c415": 3390, "c445": 3490, "c480": 3590, "c515": 3690, "c555": 3790, "c595": 3890, "c640": 3990, "c680": 4090}
1001-01-01	1778190900	10.36	0.829	{"clr": 4385, "nir": 9770, "c415": 3385, "c445": 3485, "c480": 3585, "c515": 3685, "c555": 3785, "c595": 3885, "c640": 3985, "c680": 4085}
1001-01-01	1778190600	10.63	0.850	{"clr": 4380, "nir": 9760, "c415": 3380, "c445": 3480, "c480": 3580, "c515": 3680, "c555": 3780, "c595": 3880, "c640": 3980, "c680": 4080}
1001-01-01	1778190300	10.54	0.843	{"clr": 4375, "nir": 9750, "c415": 3375, "c445": 3475, "c480": 3575, "c515": 3675, "c555": 3775, "c595": 3875, "c640": 3975, "c680": 4075}
1001-01-01	1778190000	10.46	0.837	{"clr": 4370, "nir": 9740, "c415": 3370, "c445": 3470, "c480": 3570, "c515": 3670, "c555": 3770, "c595": 3870, "c640": 3970, "c680": 4070}
1001-01-01	1778189700	10.48	0.838	{"clr": 4365, "nir": 9730, "c415": 3365, "c445": 3465, "c480": 3565, "c515": 3665, "c555": 3765, "c595": 3865, "c640": 3965, "c680": 4065}
1001-01-01	1778189400	10.67	0.854	{"clr": 4360, "nir": 9720, "c415": 3360, "c445": 3460, "c480": 3560, "c515": 3660, "c555": 3760, "c595": 3860, "c640": 3960, "c680": 4060}
1001-01-01	1778189100	10.45	0.836	{"clr": 4355, "nir": 9710, "c415": 3355, "c445": 3455, "c480": 3555, "c515": 3655, "c555": 3755, "c595": 3855, "c640": 3955, "c680": 4055}
1001-01-01	1778188800	10.55	0.844	{"clr": 4350, "nir": 9700, "c415": 3350, "c445": 3450, "c480": 3550, "c515": 3650, "c555": 3750, "c595": 3850, "c640": 3950, "c680": 4050}
1001-01-01	1778188500	10.40	0.832	{"clr": 4345, "nir": 9690, "c415": 3345, "c445": 3445, "c480": 3545, "c515": 3645, "c555": 3745, "c595": 3845, "c640": 3945, "c680": 4045}
1001-01-01	1778188200	10.37	0.830	{"clr": 4340, "nir": 9680, "c415": 3340, "c445": 3440, "c480": 3540, "c515": 3640, "c555": 3740, "c595": 3840, "c640": 3940, "c680": 4040}
1001-01-01	1778187900	10.52	0.842	{"clr": 4335, "nir": 9670, "c415": 3335, "c445": 3435, "c480": 3535, "c515": 3635, "c555": 3735, "c595": 3835, "c640": 3935, "c680": 4035}
1001-01-01	1778187600	10.64	0.851	{"clr": 4330, "nir": 9660, "c415": 3330, "c445": 3430, "c480": 3530, "c515": 3630, "c555": 3730, "c595": 3830, "c640": 3930, "c680": 4030}
1001-01-01	1778187300	10.38	0.830	{"clr": 4325, "nir": 9650, "c415": 3325, "c445": 3425, "c480": 3525, "c515": 3625, "c555": 3725, "c595": 3825, "c640": 3925, "c680": 4025}
1001-01-01	1778187000	10.33	0.826	{"clr": 4320, "nir": 9640, "c415": 3320, "c445": 3420, "c480": 3520, "c515": 3620, "c555": 3720, "c595": 3820, "c640": 3920, "c680": 4020}
1001-01-01	1778186700	10.59	0.847	{"clr": 4315, "nir": 9630, "c415": 3315, "c445": 3415, "c480": 3515, "c515": 3615, "c555": 3715, "c595": 3815, "c640": 3915, "c680": 4015}
1001-01-01	1778186400	10.37	0.830	{"clr": 4310, "nir": 9620, "c415": 3310, "c445": 3410, "c480": 3510, "c515": 3610, "c555": 3710, "c595": 3810, "c640": 3910, "c680": 4010}
1001-01-01	1778186100	10.45	0.836	{"clr": 4305, "nir": 9610, "c415": 3305, "c445": 3405, "c480": 3505, "c515": 3605, "c555": 3705, "c595": 3805, "c640": 3905, "c680": 4005}
1001-01-01	1778185800	10.66	0.853	{"clr": 4300, "nir": 9600, "c415": 3300, "c445": 3400, "c480": 3500, "c515": 3600, "c555": 3700, "c595": 3800, "c640": 3900, "c680": 4000}
1001-01-01	1778185500	10.31	0.825	{"clr": 4295, "nir": 9590, "c415": 3295, "c445": 3395, "c480": 3495, "c515": 3595, "c555": 3695, "c595": 3795, "c640": 3895, "c680": 3995}
1001-01-01	1778185200	10.33	0.826	{"clr": 4290, "nir": 9580, "c415": 3290, "c445": 3390, "c480": 3490, "c515": 3590, "c555": 3690, "c595": 3790, "c640": 3890, "c680": 3990}
1001-01-01	1778184900	10.35	0.828	{"clr": 4285, "nir": 9570, "c415": 3285, "c445": 3385, "c480": 3485, "c515": 3585, "c555": 3685, "c595": 3785, "c640": 3885, "c680": 3985}
1001-01-01	1778184600	10.38	0.830	{"clr": 4280, "nir": 9560, "c415": 3280, "c445": 3380, "c480": 3480, "c515": 3580, "c555": 3680, "c595": 3780, "c640": 3880, "c680": 3980}
1001-01-01	1778184300	10.42	0.834	{"clr": 4275, "nir": 9550, "c415": 3275, "c445": 3375, "c480": 3475, "c515": 3575, "c555": 3675, "c595": 3775, "c640": 3875, "c680": 3975}
1001-01-01	1778184000	10.60	0.848	{"clr": 4270, "nir": 9540, "c415": 3270, "c445": 3370, "c480": 3470, "c515": 3570, "c555": 3670, "c595": 3770, "c640": 3870, "c680": 3970}
1001-01-01	1778183700	10.63	0.850	{"clr": 4265, "nir": 9530, "c415": 3265, "c445": 3365, "c480": 3465, "c515": 3565, "c555": 3665, "c595": 3765, "c640": 3865, "c680": 3965}
1001-01-01	1778183400	10.36	0.829	{"clr": 4260, "nir": 9520, "c415": 3260, "c445": 3360, "c480": 3460, "c515": 3560, "c555": 3660, "c595": 3760, "c640": 3860, "c680": 3960}
1001-01-01	1778183100	10.56	0.845	{"clr": 4255, "nir": 9510, "c415": 3255, "c445": 3355, "c480": 3455, "c515": 3555, "c555": 3655, "c595": 3755, "c640": 3855, "c680": 3955}
1001-01-01	1778182800	10.33	0.826	{"clr": 4250, "nir": 9500, "c415": 3250, "c445": 3350, "c480": 3450, "c515": 3550, "c555": 3650, "c595": 3750, "c640": 3850, "c680": 3950}
1001-01-01	1778182500	10.39	0.831	{"clr": 4245, "nir": 9490, "c415": 3245, "c445": 3345, "c480": 3445, "c515": 3545, "c555": 3645, "c595": 3745, "c640": 3845, "c680": 3945}
1001-01-01	1778182200	10.45	0.836	{"clr": 4240, "nir": 9480, "c415": 3240, "c445": 3340, "c480": 3440, "c515": 3540, "c555": 3640, "c595": 3740, "c640": 3840, "c680": 3940}
1001-01-01	1778181900	10.53	0.842	{"clr": 4235, "nir": 9470, "c415": 3235, "c445": 3335, "c480": 3435, "c515": 3535, "c555": 3635, "c595": 3735, "c640": 3835, "c680": 3935}
1001-01-01	1778181600	10.65	0.852	{"clr": 4230, "nir": 9460, "c415": 3230, "c445": 3330, "c480": 3430, "c515": 3530, "c555": 3630, "c595": 3730, "c640": 3830, "c680": 3930}
1001-01-01	1778181300	10.28	0.822	{"clr": 4225, "nir": 9450, "c415": 3225, "c445": 3325, "c480": 3425, "c515": 3525, "c555": 3625, "c595": 3725, "c640": 3825, "c680": 3925}
1001-01-01	1778181000	10.28	0.822	{"clr": 4220, "nir": 9440, "c415": 3220, "c445": 3320, "c480": 3420, "c515": 3520, "c555": 3620, "c595": 3720, "c640": 3820, "c680": 3920}
1001-01-01	1778180700	10.55	0.844	{"clr": 4215, "nir": 9430, "c415": 3215, "c445": 3315, "c480": 3415, "c515": 3515, "c555": 3615, "c595": 3715, "c640": 3815, "c680": 3915}
1001-01-01	1778180400	10.61	0.849	{"clr": 4210, "nir": 9420, "c415": 3210, "c445": 3310, "c480": 3410, "c515": 3510, "c555": 3610, "c595": 3710, "c640": 3810, "c680": 3910}
1001-01-01	1778180100	10.35	0.828	{"clr": 4205, "nir": 9410, "c415": 3205, "c445": 3305, "c480": 3405, "c515": 3505, "c555": 3605, "c595": 3705, "c640": 3805, "c680": 3905}
1001-01-01	1778179800	10.42	0.834	{"clr": 4200, "nir": 9400, "c415": 3200, "c445": 3300, "c480": 3400, "c515": 3500, "c555": 3600, "c595": 3700, "c640": 3800, "c680": 3900}
1001-01-01	1778179500	10.37	0.830	{"clr": 4195, "nir": 9390, "c415": 3195, "c445": 3295, "c480": 3395, "c515": 3495, "c555": 3595, "c595": 3695, "c640": 3795, "c680": 3895}
1001-01-01	1778179200	10.64	0.851	{"clr": 4190, "nir": 9380, "c415": 3190, "c445": 3290, "c480": 3390, "c515": 3490, "c555": 3590, "c595": 3690, "c640": 3790, "c680": 3890}
1001-01-01	1778178900	10.33	0.826	{"clr": 4185, "nir": 9370, "c415": 3185, "c445": 3285, "c480": 3385, "c515": 3485, "c555": 3585, "c595": 3685, "c640": 3785, "c680": 3885}
1001-01-01	1778178600	10.26	0.821	{"clr": 4180, "nir": 9360, "c415": 3180, "c445": 3280, "c480": 3380, "c515": 3480, "c555": 3580, "c595": 3680, "c640": 3780, "c680": 3880}
1001-01-01	1778178300	10.50	0.840	{"clr": 4175, "nir": 9350, "c415": 3175, "c445": 3275, "c480": 3375, "c515": 3475, "c555": 3575, "c595": 3675, "c640": 3775, "c680": 3875}
1001-01-01	1778178000	10.27	0.822	{"clr": 4170, "nir": 9340, "c415": 3170, "c445": 3270, "c480": 3370, "c515": 3470, "c555": 3570, "c595": 3670, "c640": 3770, "c680": 3870}
